Voltage,Current,Power,Relay_1,Relay_2,Battery_Level,Hour_of_Day,Load_Type,Is_Anomaly,Predicted_Power_Next
232.4665408,0.427966101,99.48779916,1,0,99.95017888,18,1,0,83.95402574
229.4651464,0.365868312,83.95402574,1,0,99.94933934,18,1,0,96.44519008
228.3804006,0.422300643,96.44519008,1,0,99.94837489,18,1,0,84.26170923
227.4378588,0.370482336,84.26170923,1,0,99.94753227,18,1,0,95.56092699
230.9969733,0.413689087,95.56092699,1,0,99.94657666,18,1,0,101.5227952
228.4612444,0.444376443,101.5227952,1,0,99.94556143,18,1,0,90.90702702
232.1284363,0.391623829,90.90702702,1,0,99.94465236,18,1,0,130.2816908
231.0677358,0.563824674,130.2816908,1,0,99.94334955,18,1,0,118.7645553
228.8312583,0.519004948,118.7645553,1,0,99.9421619,18,1,0,111.3352623
233.0653264,0.477699811,111.3352623,1,0,99.94104855,18,1,0,101.679254
224.8329059,0.45224365,101.679254,1,0,99.94003175,19,1,0,101.8808813
235.5667568,0.432492609,101.8808813,1,0,99.93901295,19,1,0,96.98593217
229.9836329,0.421707975,96.98593217,1,0,99.93804309,19,1,0,95.13444305
231.4203034,0.411089441,95.13444305,1,0,99.93709174,19,1,0,129.0043042
229.3612114,0.562450396,129.0043042,1,0,99.9358017,19,1,0,90.19975688
230.9520497,0.390556209,90.19975688,1,0,99.9348997,19,1,0,101.9876182
229.9879408,0.443447678,101.9876182,1,0,99.93387983,19,1,0,112.2360176
231.4674457,0.484888997,112.2360176,1,0,99.93275747,19,1,0,119.6967995
231.5591966,0.51691663,119.6967995,1,0,99.9315605,19,1,0,114.9658132
232.7605493,0.493923105,114.9658132,1,0,99.93041084,19,1,0,91.48232385
233.7470206,0.391373219,91.48232385,1,0,99.92949602,19,1,0,99.66525061
228.1407524,0.436858604,99.66525061,1,0,99.92849936,19,1,0,97.36259293
229.4695189,0.42429423,97.36259293,1,0,99.92752574,19,1,0,103.2081722
226.4482116,0.455769429,103.2081722,1,0,99.92649366,19,1,0,108.364903
232.8412143,0.465402585,108.364903,1,0,99.92541001,19,1,0,113.9894262
230.2375699,0.495094811,113.9894262,1,0,99.92427011,19,1,0,84.44076545
229.7982534,0.36745608,84.44076545,1,0,99.9234257,19,1,0,116.7830048
229.9689005,0.50782086,116.7830048,1,0,99.92225787,19,1,0,94.81680948
229.1708257,0.413738569,94.81680948,1,0,99.92130971,19,1,0,105.0915721
230.8747885,0.455188602,105.0915721,1,0,99.92025879,19,1,0,124.1215567
230.1050768,0.539412509,124.1215567,1,0,99.91901758,19,1,0,111.7646465
228.4698194,0.489187792,111.7646465,1,0,99.91789993,19,1,0,119.8925563
226.2053418,0.530016468,119.8925563,1,0,99.916701,19,1,0,122.0847136
232.5174525,0.525056129,122.0847136,1,0,99.91548016,19,1,0,110.1406678
228.1188571,0.482821408,110.1406678,1,0,99.91437875,19,1,0,99.51165245
232.3978392,0.428195257,99.51165245,1,0,99.91338363,19,1,0,112.6545485
232.4127276,0.484717638,112.6545485,1,0,99.91225709,19,1,0,107.2908436
229.1644055,0.468182846,107.2908436,1,0,99.91118418,19,1,0,104.4726854
229.435311,0.455347021,104.4726854,1,0,99.91013945,19,1,0,-1166.771179
233.3542359,-5,-1166.771179,1,0,99.90905836,19,1,1,119.2335296
227.1862817,0.524827154,119.2335296,1,0,99.90786602,19,1,0,-1137.508965
227.501793,-5,-1137.508965,1,0,99.90699777,19,1,1,101.8665806
234.6328361,0.434153132,101.8665806,1,0,99.90597911,19,1,0,128.8162424
228.7544039,0.563120273,128.8162424,1,0,99.90469094,19,1,0,112.9552453
227.1380598,0.497297747,112.9552453,1,0,99.90356139,19,1,0,91.55133914
227.5794792,0.402282927,91.55133914,1,0,99.90264588,19,1,0,89.231874
230.523875,0.387083004,89.231874,1,0,99.90175356,19,1,0,94.65261719
229.6065693,0.41223828,94.65261719,1,0,99.90080703,19,1,0,113.7804955
230.7893104,0.493005916,113.7804955,1,0,99.89966923,19,1,0,107.1021221
230.8740569,0.463898472,107.1021221,1,0,99.89859821,19,1,0,101.3261886
230.2051116,0.440156119,101.3261886,1,0,99.89758495,19,1,0,104.6534404
227.1877169,0.460647441,104.6534404,1,0,99.89653841,19,1,0,108.750706
227.8703572,0.477248148,108.750706,1,0,99.8954509,19,1,0,105.4059547
225.738115,0.466939111,105.4059547,1,0,99.89439684,19,1,0,-1139.432108
227.8864216,-5,-1139.432108,1,0,99.89355744,19,1,1,106.3248749
231.2342934,0.459814474,106.3248749,1,0,99.89249419,19,1,0,98.31934842
227.4105755,0.432342903,98.31934842,1,0,99.891511,19,1,0,124.1073515
232.5379659,0.533707909,124.1073515,1,0,99.89026993,19,1,0,91.52690118
230.66954,0.396787982,91.52690118,1,0,99.88935466,19,1,0,93.60808168
231.1751811,0.404922714,93.60808168,1,0,99.88841858,19,1,0,100.754154
230.4325355,0.437239272,100.754154,1,0,99.88741104,19,1,0,112.8726345
231.3123956,0.487966216,112.8726345,1,0,99.88628231,19,1,0,123.0219593
230.3603503,0.53404138,123.0219593,1,0,99.88505209,19,1,0,88.79545992
231.9433134,0.382832592,88.79545992,1,0,99.88416414,19,1,0,101.2687047
228.679407,0.442841382,101.2687047,1,0,99.88315145,19,1,0,100.508783
230.5807009,0.435894169,100.508783,1,0,99.88214636,19,1,0,98.18347818
231.0947826,0.424862375,98.18347818,1,0,99.88116453,19,1,0,109.201344
227.949179,0.479060046,109.201344,1,0,99.88007251,19,1,0,103.7547496
229.0663712,0.452946232,103.7547496,1,0,99.87903497,19,1,0,109.6945947
227.8472333,0.481439222,109.6945947,1,0,99.87793802,19,1,0,115.1645577
231.9117832,0.49658778,115.1645577,1,0,99.87678637,20,1,0,109.6707361
229.5655306,0.477731721,109.6707361,1,0,99.87568967,20,1,0,114.4019861
226.8121949,0.504390807,114.4019861,1,0,99.87454565,20,1,0,113.1725862
225.8229073,0.50115636,113.1725862,1,0,99.87341392,20,1,0,122.1830095
229.2963738,0.532860627,122.1830095,1,0,99.87219209,20,1,0,97.66285428
227.7543424,0.428807869,97.66285428,1,0,99.87121546,20,1,0,102.6326734
228.0996941,0.449946563,102.6326734,1,0,99.87018914,20,1,0,94.39912842
228.3968331,0.413311897,94.39912842,1,0,99.86924514,20,1,0,116.7867244
230.4199466,0.506842945,116.7867244,1,0,99.86807728,20,1,0,99.20820684
228.8575473,0.433493271,99.20820684,1,0,99.86708519,20,1,0,109.1142649
230.4530398,0.473477221,109.1142649,1,0,99.86599405,20,1,0,116.9045438
228.3161052,0.512029336,116.9045438,1,0,99.86482501,20,1,0,122.4854873
236.3526038,0.51823202,122.4854873,1,0,99.86360015,20,1,0,64.65915905
226.9363408,0.284922013,64.65915905,1,0,99.86295356,20,1,0,112.2984395
228.1820581,0.492144038,112.2984395,1,0,99.86183058,20,1,0,116.3003117
232.1212978,0.501032489,116.3003117,1,0,99.86066757,20,1,0,95.08610259
228.2303821,0.416623333,95.08610259,1,0,99.85971671,20,1,0,101.0368908
227.4655204,0.444185521,101.0368908,1,0,99.85870634,20,1,0,96.36244162
228.6387761,0.4214615,96.36244162,1,0,99.85774272,20,1,0,112.9595965
230.2435716,0.490609122,112.9595965,1,0,99.85661312,20,1,0,106.7072265
227.1034503,0.469861758,106.7072265,1,0,99.85554605,20,1,0,107.7863247
230.6470047,0.467321589,107.7863247,1,0,99.85446819,20,1,0,103.4263408
226.7591171,0.456106648,103.4263408,1,0,99.85343392,20,1,0,98.77360745
225.4641189,0.43809014,98.77360745,1,0,99.85244619,20,1,0,108.6989308
233.1972124,0.466124486,108.6989308,1,0,99.8513592,20,1,0,102.2568075
230.0007916,0.444593285,102.2568075,1,0,99.85033663,20,1,0,74.39034239
228.3759909,0.325736265,74.39034239,1,0,99.84959273,20,1,0,104.9499484
226.5790995,0.463193422,104.9499484,1,0,99.84854323,20,1,0,67.9977872
230.4305324,0.29509018,67.9977872,1,0,99.84786325,20,1,0,88.60010161
228.8048889,0.387229932,88.60010161,1,0,99.84697725,20,1,0,101.7518308
230.6196225,0.441210638,101.7518308,1,0,99.84595973,20,1,0,99.78070209
229.0689766,0.435592386,99.78070209,1,0,99.84496192,20,1,0,122.3177561
227.8477481,0.536839873,122.3177561,1,0,99.84373875,20,1,0,114.0906
224.37375,0.508484616,114.0906,1,0,99.84259784,20,1,0,-1159.500328
231.9000655,-5,-1159.500328,1,0,99.84154997,20,1,1,106.2829035
230.8829849,0.460332335,106.2829035,1,0,99.84048714,20,1,0,119.7132196
231.9823303,0.51604456,119.7132196,1,0,99.83929001,20,1,0,94.5362734
229.02938,0.412769198,94.5362734,1,0,99.83834465,20,1,0,97.55026093
229.270226,0.425481593,97.55026093,1,0,99.83736914,20,1,0,102.6365317
227.5439642,0.451062422,102.6365317,1,0,99.83634278,20,1,0,100.9028104
231.6770435,0.435532191,100.9028104,1,0,99.83533375,20,1,0,118.3285036
227.8791905,0.519259803,118.3285036,1,0,99.83415047,20,1,0,117.0841525
230.7923829,0.507313764,117.0841525,1,0,99.83297962,20,1,0,97.52081404
229.0745952,0.425716409,97.52081404,1,0,99.83200442,20,1,0,107.4658278
227.316183,0.472759248,107.4658278,1,0,99.83092976,20,1,0,-1132.932457
226.5864915,-5,-1132.932457,1,0,99.8298233,20,1,1,109.1707315
229.882722,0.474897506,109.1707315,1,0,99.82873159,20,1,0,117.590337
232.6508179,0.505437024,117.590337,1,0,99.82755568,20,1,0,84.42196314
227.739112,0.370695935,84.42196314,1,0,99.82671147,20,1,0,-1163.078237
232.6156474,-5,-1163.078237,1,0,99.82569311,20,1,1,115.7759712
231.6110962,0.499872299,115.7759712,1,0,99.82453535,20,1,0,103.0778724
233.7090019,0.441052213,103.0778724,1,0,99.82350457,20,1,0,101.0735175
230.744555,0.43803208,101.0735175,1,0,99.82249384,20,1,0,106.8550562
231.21842,0.462139029,106.8550562,1,0,99.82142529,20,1,0,102.4939721
231.2524695,0.443212444,102.4939721,1,0,99.82040035,20,1,0,104.2236662
232.5026853,0.448268656,104.2236662,1,0,99.81935811,20,1,0,111.9428948
230.5102651,0.485630845,111.9428948,1,0,99.81823868,20,1,0,105.6227628
227.9103749,0.463439907,105.6227628,1,0,99.81718245,20,1,0,81.39942866
228.5626945,0.356136109,81.39942866,1,0,99.81636846,20,1,0,107.1594968
228.4060403,0.469162272,107.1594968,1,0,99.81529686,20,1,0,106.7505681
231.0439677,0.462035729,106.7505681,1,0,99.81422936,21,1,0,93.03450587
229.717415,0.404995441,93.03450587,1,0,99.81329901,21,1,0,127.6943344
227.4487187,0.561420329,127.6943344,1,0,99.81202207,21,1,0,3401.260559
229.3184978,14.8320375,3401.260559,1,1,99.77800946,21,3,0,1357.358798
228.9853477,5.927710273,1357.358798,1,1,99.76443588,21,3,0,1384.557048
231.1833174,5.989000693,1384.557048,1,1,99.75059031,21,3,0,-1144.231037
228.8462074,-5,-1144.231037,1,1,99.73684124,21,3,1,1374.24061
230.1408444,5.971302545,1374.24061,1,1,99.72309883,21,3,0,1354.035444
229.1152789,5.909843508,1354.035444,1,1,99.70955848,21,3,0,1346.90108
227.8861391,5.910412479,1346.90108,1,1,99.69608947,21,3,0,1352.561029
229.4324944,5.89524615,1352.561029,1,1,99.68256386,21,3,0,1364.892088
228.8893021,5.963110006,1364.892088,1,1,99.66891494,21,3,0,1356.228341
229.7007813,5.904326199,1356.228341,1,1,99.65535265,21,3,0,1369.193326
228.6303579,5.988676828,1369.193326,1,1,99.64166072,21,3,0,1371.845488
229.502174,5.977483628,1371.845488,1,1,99.62794226,21,3,0,1308.605162
233.8521121,5.595866336,1308.605162,0,1,99.61485621,21,2,0,1286.444988
228.1228958,5.639262923,1286.444988,0,1,99.60199176,21,2,0,1267.847934
228.2504951,5.554633883,1267.847934,0,1,99.58931328,21,2,0,1265.740505
225.3257933,5.617379558,1265.740505,0,1,99.57665588,21,2,0,1280.631949
230.1714739,5.563816957,1280.631949,0,1,99.56384956,21,2,0,1264.447267
226.3708512,5.585733588,1264.447267,0,1,99.55120509,21,2,0,1261.630736
227.000532,5.557831628,1261.630736,0,1,99.53858878,21,2,0,1270.587555
226.6944794,5.604845598,1270.587555,0,1,99.5258829,21,2,0,1295.688389
232.0523223,5.583604492,1295.688389,0,1,99.51292602,21,2,0,1527.635628
231.7382095,6.592074871,1527.635628,1,1,99.49764966,21,3,0,1388.989377
229.5027939,6.052167616,1388.989377,1,1,99.48375977,21,3,0,1359.185012
229.0467289,5.934094838,1359.185012,1,1,99.47016792,21,3,0,1364.523962
229.0863631,5.956373587,1364.523962,1,1,99.45652268,21,3,0,1365.196769
229.7708015,5.94155898,1365.196769,1,1,99.44287071,21,3,0,1371.472638
230.4518876,5.951231957,1371.472638,1,1,99.42915599,21,3,0,1365.878498
230.3371902,5.929908657,1365.878498,1,1,99.4154972,21,3,0,1385.150464
233.1462899,5.941121625,1385.150464,1,1,99.4016457,21,3,0,1343.92585
226.7217851,5.927643208,1343.92585,1,1,99.38820644,21,3,0,1369.026153
227.7122068,6.012089437,1369.026153,1,1,99.37451618,21,3,0,1363.33683
231.084693,5.899727985,1363.33683,1,1,99.36088281,21,3,0,1359.003252
229.147208,5.930699588,1359.003252,1,1,99.34729277,21,3,0,1360.756681
229.1443251,5.938426277,1360.756681,1,1,99.33368521,21,3,0,1370.451629
227.9648657,6.011679147,1370.451629,1,1,99.31998069,21,3,0,1386.104108
233.0007556,5.94892538,1386.104108,1,1,99.30611965,21,3,0,1360.927496
228.1880665,5.964060772,1360.927496,1,1,99.29251038,21,3,0,1363.295187
230.4715356,5.915243211,1363.295187,1,1,99.27887742,21,3,0,1372.458546
232.0815051,5.913692027,1372.458546,1,1,99.26515284,21,3,0,1406.696382
234.6785888,5.994140281,1406.696382,1,1,99.25108587,21,3,0,1393.808755
232.5652251,5.993195048,1393.808755,1,1,99.23714779,21,3,0,1392.958127
231.0724328,6.028231537,1392.958127,1,1,99.22321821,21,3,0,1386.68818
230.7084914,6.010564119,1386.68818,1,1,99.20935132,21,3,0,1370.838539
230.4373459,5.948855788,1370.838539,1,1,99.19564294,21,3,0,1362.485428
230.7531605,5.904514699,1362.485428,1,1,99.18201808,21,3,0,1321.383122
223.5296969,5.911443268,1321.383122,1,1,99.16880425,21,3,0,1361.301674
229.6077111,5.928815141,1361.301674,1,1,99.15519124,21,3,0,1367.62802
229.9414583,5.94772265,1367.62802,1,1,99.14151496,21,3,0,1348.764312
229.3706906,5.880281865,1348.764312,1,1,99.12802731,21,3,0,1373.485696
232.8049406,5.899727436,1373.485696,1,1,99.11429246,21,3,0,1349.127501
226.2505192,5.962980796,1349.127501,1,1,99.10080118,21,3,0,1372.096537
231.2578624,5.933188704,1372.096537,1,1,99.08708022,21,3,0,1356.192585
229.0346445,5.921342548,1356.192585,1,1,99.07351829,21,3,0,1373.583281
231.1566511,5.942218295,1373.583281,1,1,99.05978246,21,3,0,1376.038026
230.1794102,5.978110836,1376.038026,1,1,99.04602208,21,3,0,1348.506197
224.887017,5.996371934,1348.506197,1,1,99.03253701,21,3,0,1383.745795
229.7981762,6.021569961,1383.745795,1,1,99.01869956,21,3,0,1342.694604
227.3271796,5.906441133,1342.694604,1,1,99.00527261,22,3,0,1364.802685
228.4743414,5.97354905,1364.802685,1,1,98.99162458,22,3,0,1399.390684
230.9283935,6.059846789,1399.390684,1,1,98.97763068,22,3,0,1365.913408
229.8913204,5.941561454,1365.913408,1,1,98.96397154,22,3,0,1361.975838
230.0261274,5.920961471,1361.975838,1,1,98.95035178,22,3,0,1376.232639
230.5891273,5.968332743,1376.232639,1,1,98.93658946,22,3,0,1391.575687
231.2101688,6.018661263,1391.575687,1,1,98.9226737,22,3,0,1355.247448
230.5529055,5.878249266,1355.247448,1,1,98.90912123,22,3,0,1318.415138
223.9390701,5.887383284,1318.415138,1,1,98.89593708,22,3,0,1354.851899
229.1789311,5.91176463,1354.851899,1,1,98.88238856,22,3,0,1364.614127
232.1238371,5.878819441,1364.614127,1,1,98.86874241,22,3,0,1377.297429
231.1476942,5.958516843,1377.297429,1,1,98.85496944,22,3,0,1356.713856
227.5241771,5.962943689,1356.713856,1,1,98.8414023,22,3,0,1408.216817
231.5964638,6.08047633,1408.216817,1,1,98.82732013,22,3,0,1340.701878
230.4431004,5.817930221,1340.701878,1,1,98.81391312,22,3,0,1321.558676
227.7033601,5.803861109,1321.558676,1,1,98.80069753,22,3,0,1358.830601
230.3813414,5.898179919,1358.830601,1,1,98.78710922,22,3,0,1332.120002
225.3693539,5.910830283,1332.120002,1,1,98.77378802,22,3,0,1360.569922
230.7570954,5.896113052,1360.569922,1,1,98.76018232,22,3,0,1353.038387
228.9376563,5.910073552,1353.038387,1,1,98.74665194,22,3,0,1367.358907
230.2070354,5.939692087,1367.358907,1,1,98.73297835,22,3,0,1362.143298
230.3029864,5.914570713,1362.143298,1,1,98.71935692,22,3,0,1381.683139
230.7464051,5.987885873,1381.683139,1,1,98.70554009,22,3,0,1370.089505
228.3117589,6.000959003,1370.089505,1,1,98.69183919,22,3,0,1362.198891
230.2147169,5.917079974,1362.198891,1,1,98.6782172,22,3,0,1365.463108
229.1821055,5.957983083,1365.463108,1,1,98.66456257,22,3,0,1392.758781
233.5523131,5.963369675,1392.758781,1,1,98.65063498,22,3,0,1349.822521
226.6399022,5.955802609,1349.822521,1,1,98.63713676,22,3,0,1394.004903
231.2714951,6.027569039,1394.004903,1,1,98.62319671,22,3,0,1381.573156
231.227643,5.974948053,1381.573156,1,1,98.60938098,22,3,0,1359.98278
226.5037993,6.004238268,1359.98278,1,1,98.59578115,22,3,0,1353.814779
226.8659862,5.967464767,1353.814779,1,1,98.582243,22,3,0,1383.561597
228.9659872,6.042651198,1383.561597,1,1,98.56840739,22,3,0,1367.078521
228.1962949,5.99080069,1367.078521,1,1,98.5547366,22,3,0,1352.119003
227.6430214,5.939646181,1352.119003,1,1,98.54121541,22,3,0,1352.401117
228.8770593,5.908853954,1352.401117,1,1,98.5276914,22,3,0,1389.168442
232.1608044,5.983647609,1389.168442,1,1,98.51379971,22,3,0,1341.200906
225.9714175,5.935267926,1341.200906,1,1,98.50038771,22,3,0,1361.369436
226.4581076,6.011572958,1361.369436,1,1,98.48677401,22,3,0,1370.856845
227.1580844,6.034814251,1370.856845,1,1,98.47306544,22,3,0,1341.638441
226.1319149,5.932990226,1341.638441,1,1,98.45964906,22,3,0,1392.469577
233.4850099,5.963850004,1392.469577,1,1,98.44572436,22,3,0,1334.395258
226.5789358,5.889317349,1334.395258,1,1,98.43238041,22,3,0,1360.174349
228.9199516,5.941702938,1360.174349,1,1,98.41877867,22,3,0,1385.00114
228.9653732,6.048954569,1385.00114,1,1,98.40492866,22,3,0,1366.938323
232.466845,5.880143138,1366.938323,1,1,98.39125927,22,3,0,1365.2846
229.3723224,5.952263925,1365.2846,1,1,98.37760643,22,3,0,1371.354841
229.9648317,5.963324177,1371.354841,1,1,98.36389288,22,3,0,1359.098971
228.8361323,5.939179959,1359.098971,1,1,98.35030189,22,3,0,1358.453925
228.0943826,5.95566585,1358.453925,1,1,98.33671735,22,3,0,1370.915649
231.5012436,5.921850041,1370.915649,1,1,98.32300819,22,3,0,1377.610923
228.8618003,6.019400882,1377.610923,1,1,98.30923208,22,3,0,1340.476345
227.2123581,5.899663013,1340.476345,1,1,98.29582732,22,3,0,1334.943198
226.2811549,5.899489062,1334.943198,1,1,98.28247789,22,3,0,1351.824093
226.9541419,5.956375511,1351.824093,1,1,98.26895965,22,3,0,1373.260545
227.6161533,6.03322974,1373.260545,1,1,98.25522704,22,3,0,1374.013845
229.7519013,5.980424265,1374.013845,1,1,98.2414869,22,3,0,1361.397496
227.0399801,5.996289707,1361.397496,1,1,98.22787293,22,3,0,1356.499202
229.1906309,5.918650323,1356.499202,1,1,98.21430794,22,3,0,1358.627445
228.8914475,5.935684621,1358.627445,1,1,98.20072166,22,3,0,1375.292244
231.4926488,5.940975885,1375.292244,1,1,98.18696874,23,3,0,1359.33345
227.792873,5.967409918,1359.33345,1,1,98.1733754,23,3,0,1343.138962
227.5985364,5.901351491,1343.138962,1,1,98.15994401,23,3,0,1393.457602
233.0252487,5.979856733,1393.457602,1,1,98.14600944,23,3,0,1366.71504
230.5354457,5.928437753,1366.71504,1,1,98.13234229,23,3,0,1362.871822
228.5312781,5.96361178,1362.871822,1,1,98.11871357,23,3,0,1368.245597
229.6994318,5.956678197,1368.245597,1,1,98.10503111,23,3,0,1366.274971
226.2326988,6.039246219,1366.274971,1,1,98.09136836,23,3,0,1351.299426
226.6646543,5.961668043,1351.299426,1,1,98.07785537,23,3,0,1364.612094
227.9453359,5.986576076,1364.612094,1,1,98.06420925,23,3,0,1365.64439
231.451023,5.900360139,1365.64439,1,1,98.05055281,23,3,0,1360.135336
230.4458843,5.902189749,1360.135336,1,1,98.03695145,23,3,0,1369.407077
229.4405714,5.96846089,1369.407077,1,1,98.02325738,23,3,0,1306.906615
230.7535767,5.663646188,1306.906615,0,1,98.01018831,23,2,0,1298.187561
230.4137677,5.634157947,1298.187561,0,1,97.99720644,23,2,0,1289.498446
230.6685543,5.590265433,1289.498446,0,1,97.98431145,23,2,0,1532.322857
229.1622875,6.686627516,1532.322857,1,1,97.96898823,23,3,0,1354.915681
226.6029824,5.979249111,1354.915681,1,1,97.95543907,23,3,0,1387.1662
229.7662143,6.037294059,1387.1662,1,1,97.94156741,23,3,0,1327.020774
227.674249,5.828594053,1327.020774,1,1,97.9282972,23,3,0,1407.242972
234.0307891,6.013067672,1407.242972,1,1,97.91422477,23,3,0,1353.201444
228.7572736,5.915446636,1353.201444,1,1,97.90069276,23,3,0,1351.054734
227.1511271,5.947823157,1351.054734,1,1,97.88718221,23,3,0,1356.751765
230.4444438,5.887543838,1356.751765,1,1,97.87361469,23,3,0,1366.630784
229.5621483,5.953206112,1366.630784,1,1,97.85994838,23,3,0,1366.43054
227.3115359,6.011267904,1366.43054,1,1,97.84628408,23,3,0,3497.280902
164.9723682,21.19919196,3497.280902,1,1,97.83300164,23,3,1,1367.451027
230.537957,5.931565651,1367.451027,1,1,97.81932713,23,3,0,1372.320742
229.2113035,5.987142523,1372.320742,1,1,97.80560392,23,3,0,1369.9848
229.1922537,5.977448093,1369.9848,1,1,97.79190407,23,3,0,1382.760355
231.24577,5.979613617,1382.760355,1,1,97.77807647,23,3,0,1334.786437
227.1844742,5.875341798,1334.786437,1,1,97.7647286,23,3,0,1347.854835
228.5280156,5.897985116,1347.854835,1,1,97.75125006,23,3,0,1358.144553
230.1733555,5.900528975,1358.144553,1,1,97.73766861,23,3,0,1371.704763
230.2365624,5.957805956,1371.704763,1,1,97.72395156,23,3,0,1388.558516
229.2445557,6.057105747,1388.558516,1,1,97.71006598,23,3,0,1376.867777
230.6458744,5.969618056,1376.867777,1,1,97.6962973,23,3,0,1366.721911
228.8645768,5.971749454,1366.721911,1,1,97.68263008,23,3,0,1360.037343
229.4526154,5.927312444,1360.037343,1,1,97.66902971,23,3,0,1348.816096
226.3332122,5.959426294,1348.816096,1,1,97.65554155,23,3,0,1325.031974
228.5804038,5.796787268,1325.031974,1,1,97.64229123,23,3,0,1395.940353
233.2219398,5.985458974,1395.940353,1,1,97.62833182,23,3,0,1363.866601
229.9010661,5.932406596,1363.866601,1,1,97.61469316,23,3,0,1343.489586
228.5363767,5.878668444,1343.489586,1,1,97.60125826,23,3,0,1384.166318
229.6136458,6.028240671,1384.166318,1,1,97.5874166,23,3,0,1351.821491
229.003133,5.903069851,1351.821491,1,1,97.57389838,23,3,0,1354.436682
227.3981167,5.956235267,1354.436682,1,1,97.56035402,23,3,0,1370.689183
230.0288806,5.958769957,1370.689183,1,1,97.54664712,23,3,0,1366.890569
229.4690573,5.956753321,1366.890569,1,1,97.53297822,23,3,0,1352.80281
226.4219912,5.974697083,1352.80281,1,1,97.51945019,23,3,0,1348.048961
230.466691,5.84921385,1348.048961,1,1,97.5059697,23,3,0,1368.512753
229.6327993,5.95957005,1368.512753,1,1,97.49228457,23,3,0,1336.695113
226.8108763,5.893434806,1336.695113,1,1,97.47891762,23,3,0,1356.093738
228.2707924,5.940723839,1356.093738,1,1,97.46535668,23,3,0,1351.823925
230.4412045,5.866242228,1351.823925,1,1,97.45183845,23,3,0,1354.637471
228.5261356,5.927713554,1354.637471,1,1,97.43829207,23,3,0,1388.424402
232.8058988,5.963871228,1388.424402,1,1,97.42440783,23,3,0,1360.063125
227.4801749,5.978820466,1360.063125,1,1,97.4108072,23,3,0,1378.217312
230.3931801,5.982023043,1378.217312,1,1,97.39702502,23,3,0,1382.065835
232.2088386,5.951822693,1382.065835,1,1,97.38320436,23,3,0,1366.834072
232.3919595,5.881589343,1366.834072,1,1,97.36953602,0,3,0,1385.770088
233.9974537,5.922158835,1385.770088,1,1,97.35567832,0,3,0,1372.758655
231.2508255,5.936232455,1372.758655,1,1,97.34195074,0,3,0,1368.406826
227.8102581,6.006783175,1368.406826,1,1,97.32826667,0,3,0,1346.657567
229.8691176,5.858366626,1346.657567,1,1,97.31480009,0,3,0,1357.544536
227.9342578,5.95586003,1357.544536,1,1,97.30122465,0,3,0,-1133.107484
226.6214968,-5,-1133.107484,1,1,97.2878528,0,3,1,1361.032444
226.7795606,6.001565753,1361.032444,1,1,97.27424247,0,3,0,1371.293604
230.057051,5.960667575,1371.293604,1,1,97.26052954,0,3,0,1366.988333
229.5703164,5.954551763,1366.988333,1,1,97.24685965,0,3,0,1384.380413
231.051483,5.991653442,1384.380413,1,1,97.23301585,0,3,0,1355.652164
229.0771803,5.917883928,1355.652164,1,1,97.21945933,0,3,0,1367.383613
229.3185769,5.962812221,1367.383613,1,1,97.20578549,0,3,0,1368.593719
228.462395,5.9904551,1368.593719,1,1,97.19209956,0,3,0,1340.77523
227.1036931,5.903801965,1340.77523,1,1,97.1786918,0,3,0,1355.964422
228.6009897,5.931577217,1355.964422,1,1,97.16513216,0,3,0,1372.15559
228.7639094,5.998129658,1372.15559,1,1,97.1514106,0,3,0,1366.521015
228.1744039,5.988932115,1366.521015,1,1,97.13774539,0,3,0,1387.884087
232.3500789,5.973245603,1387.884087,1,1,97.12386655,0,3,0,1368.666287
231.2096328,5.919590243,1368.666287,1,1,97.11017989,0,3,0,1351.022245
228.4221667,5.914584669,1351.022245,1,1,97.09666967,0,3,0,1378.892715
231.4152818,5.958520563,1378.892715,1,1,97.08288074,0,3,0,1363.34595
229.3544367,5.944275462,1363.34595,1,1,97.06924728,0,3,0,1359.733239
230.8514389,5.890079115,1359.733239,1,1,97.05564995,0,3,0,1369.17352
229.4030227,5.9684197,1369.17352,1,1,97.04195821,0,3,0,1339.162653
228.1351856,5.87003995,1339.162653,1,1,97.02856659,0,3,0,1348.627508
226.9810251,5.941587,1348.627508,1,1,97.01508031,0,3,0,1352.680659
229.737732,5.887934241,1352.680659,1,1,97.0015535,0,3,0,1372.168934
228.9540861,5.9932057,1372.168934,1,1,96.98783181,0,3,0,1345.640367
228.6393916,5.88542664,1345.640367,1,1,96.97437541,0,3,0,1356.20733
228.5983911,5.932707241,1356.20733,1,1,96.96081334,0,3,0,1346.506496
227.1802066,5.927041429,1346.506496,1,1,96.94734827,0,3,0,1355.274347
227.7374804,5.951037768,1355.274347,1,1,96.93379553,0,3,0,1360.951714
228.1928697,5.964041364,1360.951714,1,1,96.92018601,0,3,0,1374.553089
230.8939604,5.953179054,1374.553089,1,1,96.90644048,0,3,0,1381.92584
229.8729843,6.011693125,1381.92584,1,1,96.89262122,0,3,0,1404.092863
233.7537129,6.006718977,1404.092863,1,1,96.87858029,0,3,0,1368.978348
233.3134563,5.867549903,1368.978348,1,1,96.86489051,0,3,0,1356.477812
228.0665413,5.947728255,1356.477812,1,1,96.85132573,0,3,0,1401.720533
