Voltage,Current,Power,Relay_1,Relay_2,Battery_Level,Hour_of_Day,Load_Type,Is_Anomaly,Predicted_Power_Next,Is_Daytime,Power_Delta,Current_Delta,Voltage_Delta,Power_Rolling_Mean,Current_Rolling_Std
231.4056254,0.445994403,103.2056139,1,0,100,14,1,0,100.7625882,1,26.88632954,0.111292961,3.383648957,87.2000868,0.073244143
227.8574942,0.442217573,100.7625882,1,0,100,14,1,0,119.8966046,1,-2.443025667,-0.00377683,-3.548131171,87.71590322,0.075224436
230.2917691,0.520629135,119.8966046,1,0,100,14,1,0,118.9994507,1,19.13401637,0.078411562,2.434274819,92.60793166,0.098272676
232.0381379,0.512844361,118.9994507,1,0,100,14,1,0,106.6463881,1,-0.897153907,-0.007784774,1.74636885,103.8367083,0.074666087
228.4087523,0.466910252,106.6463881,1,0,100,14,1,0,99.13814314,1,-12.35306261,-0.04593411,-3.629385643,109.9021291,0.036941511
231.3163583,0.4285825,99.13814314,1,0,100,14,1,0,72.78169122,1,-7.508244907,-0.038327752,2.907606057,109.0886349,0.041249293
230.4374697,0.315841392,72.78169122,1,0,100,14,1,0,109.551015,1,-26.35645193,-0.112741108,-0.878888637,103.4924555,0.083180067
228.8756599,0.478648604,109.551015,1,0,100,14,1,0,97.12261918,1,36.76932381,0.162807212,-1.561809807,101.4233376,0.075941257
229.3336624,0.423499185,97.12261918,1,0,100,14,1,0,125.4279309,1,-12.42839584,-0.055149418,0.458002504,97.04797132,0.064301627
230.4652705,0.544237883,125.4279309,1,0,100,14,1,0,87.3528534,1,28.30531171,0.120738698,1.131608103,100.8042799,0.083905235
226.7869341,0.385175864,87.3528534,1,0,100,14,1,0,111.5735149,1,-38.0750775,-0.159062018,-3.678336373,98.44722194,0.08732022
230.2648518,0.484544272,111.5735149,1,0,100,14,1,0,102.9727323,1,24.22066149,0.099368407,3.477917664,106.2055867,0.06108456
225.1729861,0.457305,102.9727323,1,0,100,14,1,0,91.12165011,1,-8.60078255,-0.027239272,-5.091865736,104.8899301,0.060479705
229.5107469,0.397025635,91.12165011,1,0,100,14,1,0,117.1743605,1,-11.85108222,-0.060279364,4.33776084,103.6897363,0.065324201
228.7768174,0.512177597,117.1743605,1,0,100,14,1,0,122.3009983,1,26.05271038,0.115151961,-0.733929469,102.0390222,0.054961904
225.8657262,0.541476568,122.3009983,1,0,100,14,1,0,105.7349245,1,5.126637795,0.029298972,-2.911091215,109.0286512,0.05528124
230.2156823,0.459286367,105.7349245,1,0,100,14,1,0,108.0327654,1,-16.56607383,-0.082190201,4.349956122,107.8609331,0.055743595
228.8715435,0.47202358,108.0327654,1,0,100,14,1,0,106.6245866,1,2.297840903,0.012737213,-1.344138831,108.8729397,0.055062045
230.8230685,0.461932108,106.6245866,1,0,100,14,1,0,106.802994,1,-1.40817874,-0.010091472,1.951525003,111.973527,0.03603485
231.768852,0.460816857,106.802994,1,0,100,14,1,0,73.3291032,1,0.178407417,-0.001115251,0.945783498,109.8992537,0.035222513
229.2135472,0.319916096,73.3291032,1,0,100,14,1,0,80.98418717,1,-33.47389084,-0.140900761,-2.555304809,100.1048747,0.064413734
231.9337715,0.349169449,80.98418717,1,0,100,14,1,0,78.60805283,1,7.655083974,0.029253353,2.720224311,95.15472728,0.072289829
228.5054549,0.344009524,78.60805283,1,0,100,14,1,0,96.00787974,1,-2.376134341,-0.005159925,-3.428316563,89.26978477,0.068635247
230.8618754,0.415867191,96.00787974,1,0,100,14,1,0,93.32872998,1,17.39982691,0.071857667,2.356420463,87.14644339,0.058422683
231.4763754,0.403189007,93.32872998,1,0,100,14,1,0,97.37111217,1,-2.679149761,-0.012678184,0.614500013,84.45159058,0.04110781
228.1753823,0.426738026,97.37111217,1,0,100,14,1,0,105.1331102,1,4.042382192,0.023549019,-3.300993138,89.25999238,0.038570338
230.2168511,0.456669917,105.1331102,1,0,100,14,1,0,92.41569785,1,7.761998051,0.029931891,2.041468824,94.08977699,0.041506964
232.8493522,0.396890509,92.41569785,1,0,100,14,1,0,94.4759289,1,-12.71741238,-0.059779408,2.632501127,96.85130599,0.023578267
230.8183004,0.409308659,94.4759289,1,0,100,14,1,0,100.0795028,1,2.06023105,0.01241815,-2.031051832,96.54491582,0.024034701
228.5271467,0.437932667,100.0795028,1,0,100,14,1,0,109.7730264,1,5.603573884,0.028624008,-2.291153733,97.89507038,0.023496435
229.4324186,0.478454732,109.7730264,1,0,100,14,1,0,121.3499417,1,9.693523653,0.040522066,0.905271935,100.3754532,0.033448671
230.0754086,0.527435515,121.3499417,1,0,100,14,1,0,107.8051343,1,11.57691526,0.048980783,0.64299001,103.6188195,0.053450806
230.6161843,0.467465606,107.8051343,1,0,100,14,1,0,114.3369754,1,-13.54480736,-0.059969909,0.540775663,106.6967068,0.044484805
230.7534381,0.495494136,114.3369754,1,0,100,14,1,0,103.5442356,1,6.531841022,0.02802853,0.13725387,110.6689161,0.033204498
232.5544707,0.445247237,103.5442356,1,0,100,14,1,0,108.765841,1,-10.79273973,-0.050246898,1.801032523,111.3618627,0.030893783
230.3423342,0.472192145,108.765841,1,0,100,14,1,0,95.83971787,1,5.221605356,0.026944908,-2.212136424,111.1604256,0.031239991
230.646949,0.415525626,95.83971787,1,0,100,14,1,0,113.9169084,1,-12.9261231,-0.056666519,0.304614769,106.0583808,0.03023454
229.057534,0.497328799,113.9169084,1,0,100,14,1,0,123.1711146,1,18.07719049,0.081803173,-1.589415019,107.2807356,0.034873097
234.0636176,0.526229219,123.1711146,1,0,100,14,1,0,98.26664726,1,9.254206289,0.028900419,5.006083612,109.0475635,0.043258064
231.9523726,0.423650106,98.26664726,1,0,100,14,1,0,104.3978473,1,-24.90446738,-0.102579113,-2.111245016,107.9920458,0.047391239
229.9869332,0.453929473,104.3978473,1,0,100,14,1,0,102.4243953,1,6.131200061,0.030279367,-1.965439389,107.1184471,0.047592941
230.4774325,0.444400973,102.4243953,1,0,100,14,1,0,114.9445422,1,-1.973452016,-0.009528499,0.490499266,108.4353826,0.041732757
233.5865984,0.492085346,114.9445422,1,0,100,14,1,0,102.0163431,1,12.52014686,0.047684373,3.109165938,108.6409093,0.040903959
230.9275838,0.44176768,102.0163431,1,0,100,14,1,0,102.8669379,1,-12.92819911,-0.050317666,-2.659014597,104.409955,0.025363596
226.9638854,0.453230424,102.8669379,1,0,100,14,1,0,84.91935152,1,0.85059486,0.011462743,-3.96369842,105.3300132,0.020281421
228.8408433,0.371084769,84.91935152,1,0,100,14,1,0,98.01709194,1,-17.9475864,-0.082145654,1.876957886,101.434314,0.04375617
228.9454686,0.428124184,98.01709194,1,0,100,14,1,0,103.1132293,1,13.09774042,0.057039415,0.104625344,100.5528533,0.043999479
229.1783688,0.449925662,103.1132293,1,0,100,14,1,0,116.0250206,1,5.096137359,0.021801478,0.232900185,98.18659075,0.033700152
229.7327959,0.505043349,116.0250206,1,0,100,14,1,0,94.73046484,1,12.9117913,0.055117687,0.55442709,100.9883263,0.048434407
228.4001151,0.414756642,94.73046484,1,0,100,14,1,0,113.8213116,1,-21.29455575,-0.090286707,-1.332680754,99.36103164,0.049152099
226.9876087,0.501442842,113.8213116,1,0,100,14,1,0,122.8834377,1,19.09084676,0.0866862,-1.412506412,105.1414237,0.041565712
228.7718818,0.537143974,122.8834377,1,0,100,14,1,0,120.9803275,1,9.062126071,0.035701132,1.784273104,110.1146928,0.048733306
227.0201708,0.532905631,120.9803275,1,0,100,14,1,0,109.6195436,1,-1.903110209,-0.004238342,-1.751711023,113.6881124,0.049348856
228.1293016,0.480514966,109.6195436,1,0,100,15,1,0,86.5707569,1,-11.36078384,-0.052390665,1.109130817,112.407017,0.049723506
231.1091619,0.374588165,86.5707569,1,0,100,15,1,0,90.52360475,1,-23.04878673,-0.105926801,2.979860281,110.7750755,0.066133747
229.4507631,0.394523006,90.52360475,1,0,100,15,1,0,71.39427586,1,3.95284785,0.019934841,-1.658398769,106.1155341,0.076145057
228.5836472,0.312333261,71.39427586,1,0,100,15,1,0,96.50552011,1,-19.12932889,-0.082189745,-0.867115919,95.81770172,0.08761836
229.8775504,0.419812722,96.50552011,1,0,100,15,1,0,86.66149277,1,25.11124425,0.107479461,1.293903184,90.92274025,0.061583213
230.9391941,0.375256756,86.66149277,1,0,100,15,1,0,110.9417658,1,-9.844027342,-0.044555966,1.06164371,86.33113008,0.039737341
227.9869206,0.486614607,110.9417658,1,0,100,15,1,0,102.7561368,1,24.280273,0.111357851,-2.952273503,91.20533185,0.063631856
229.6824585,0.447383476,102.7561368,1,0,100,15,1,0,111.1686574,1,-8.185629016,-0.039231131,1.695537928,93.65183825,0.067258285
230.1290739,0.483070894,111.1686574,1,0,100,15,1,0,105.6107725,1,8.41252069,0.035687418,0.446615382,101.6067146,0.046508829
230.1594106,0.458859241,105.6107725,1,0,100,15,1,0,3448.469401,1,-5.557884915,-0.024211653,0.030336711,103.4277651,0.045016435
230.4529072,14.96387892,3448.469401,1,1,100,15,3,0,1348.026122,1,3342.858628,14.50501968,0.293496527,775.7893466,6.48233574
229.8913689,5.863752644,1348.026122,1,1,100,15,3,0,1371.125466,1,-2100.443278,-9.100126281,-0.561538234,1023.206218,6.329036226
231.0721506,5.933754725,1371.125466,1,1,100,15,3,0,1373.393394,1,23.09934317,0.070002081,1.180781707,1276.880084,5.925788423
230.3091559,5.963260075,1373.393394,1,1,100,15,3,0,1387.989526,1,2.267928572,0.02950535,-0.762994741,1529.325031,5.221415668
231.0133658,6.008265023,1387.989526,1,1,100,15,3,0,1360.340486,1,14.59613153,0.045004949,0.704209912,1785.800782,4.034933302
229.1734424,5.935855708,1360.340486,1,1,100,15,3,0,1365.705579,1,-27.64903963,-0.072409315,-1.839923437,1368.174999,0.052598012
229.2429518,5.957459404,1365.705579,1,1,99.99850169,15,3,0,1382.424187,1,5.365092994,0.021603696,0.06950944,1371.71089,0.030074747
228.6876299,6.045032639,1382.424187,1,1,100,15,3,0,1343.682524,1,16.71860763,0.087573235,-0.55532193,1373.970634,0.044004781
228.0312862,5.892535829,1343.682524,1,1,100,15,3,0,1379.11958,1,-38.74166262,-0.15249681,-0.656343655,1368.02846,0.059988239
232.5942505,5.929293511,1379.11958,1,1,100,15,3,0,1366.351496,1,35.4370559,0.036757682,4.562964255,1366.254471,0.057002371
231.1448716,5.911234311,1366.351496,1,1,100,15,3,0,1387.511771,1,-12.76808417,-0.0180592,-1.449378858,1367.456673,0.059746937
231.1133278,6.00359912,1387.511771,1,1,100,15,3,0,1350.876446,1,21.16027531,0.092364809,-0.031543849,1371.817912,0.065070763
231.1301003,5.844658244,1350.876446,1,1,100,15,3,0,1386.064414,1,-36.63532516,-0.158940876,0.016772504,1365.508363,0.058122499
230.6703226,6.008854537,1386.064414,1,1,100,15,3,0,1371.45525,1,35.1879684,0.164196293,-0.459777703,1373.984741,0.068587217
229.7383188,5.969640836,1371.45525,1,1,100,15,3,0,1356.804235,1,-14.60916461,-0.039213702,-0.932003714,1372.451875,0.069450138
230.1946324,5.894161045,1356.804235,1,1,100,15,3,0,1390.289431,1,-14.6510145,-0.075479791,0.456313572,1370.542423,0.072055807
231.3893813,6.008440939,1390.289431,1,1,100,15,3,0,1376.818197,1,33.48519597,0.114279893,1.194748852,1371.097955,0.073079201
230.8299453,5.964642912,1376.818197,1,1,100,15,3,0,1351.682859,1,-13.47123374,-0.043798026,-0.559435928,1376.286306,0.046808456
229.8890191,5.879719109,1351.682859,1,1,100,15,3,0,1341.758931,1,-25.13533853,-0.084923803,-0.940926197,1369.409994,0.054428544
230.1214947,5.830654509,1341.758931,1,1,100,15,3,0,1367.905564,1,-9.923927901,-0.0490646,0.232475595,1363.470731,0.070688439
230.7706649,5.927553941,1367.905564,1,1,100,15,3,0,1363.00359,1,26.14663324,0.096899432,0.649170148,1365.690997,0.06973659
227.2164822,5.998700345,1363.00359,1,1,100,15,3,0,1375.470299,1,-4.901973873,0.071146404,-3.554182667,1360.233828,0.066799401
229.9182565,5.982431843,1375.470299,1,1,100,15,3,0,1369.800585,1,12.46670873,-0.016268503,2.701774309,1359.964249,0.070144589
227.8043602,6.013056919,1369.800585,1,1,100,15,3,0,1346.636747,1,-5.669714543,0.030625076,-2.113896286,1363.587794,0.074407233
224.9632668,5.986029482,1346.636747,1,1,100,15,3,0,1390.118512,1,-23.16383738,-0.027027437,-2.841093475,1364.563357,0.032493222
233.018707,5.965694903,1390.118512,1,1,100,15,3,0,1358.6443,1,43.48176523,-0.020334579,8.055440186,1369.005947,0.01780279
229.359518,5.92364473,1358.6443,1,1,100,15,3,0,1352.105635,1,-31.47421259,-0.042050174,-3.659188982,1368.134089,0.032961068
226.3977958,5.972256177,1352.105635,1,1,100,15,3,0,1386.911083,1,-6.538665127,0.048611448,-2.961722143,1363.461156,0.032636084
230.6685454,6.012571329,1386.911083,1,1,100,15,3,0,1401.309347,1,34.80544824,0.040315152,4.270749614,1366.883255,0.03248424
231.9083122,6.042514537,1401.309347,1,1,100,15,3,0,1373.777949,1,14.39826451,0.029943207,1.239766716,1377.817775,0.045699623
231.2965773,5.939465099,1373.777949,1,1,100,15,3,0,1353.292054,1,-27.53139886,-0.103049437,-0.611734845,1374.549663,0.049572389
229.2958572,5.901947253,1353.292054,1,1,100,15,3,0,1364.626055,1,-20.48589424,-0.037517846,-2.000720156,1373.479214,0.056055726
230.2914626,5.925647613,1364.626055,1,1,100,15,3,0,1346.268645,1,11.33400111,0.023700359,0.995605417,1375.983298,0.060096164
227.3236162,5.922255978,1346.268645,1,1,100,15,3,0,1323.775443,1,-18.35741072,-0.003391635,-2.967846423,1367.85481,0.055397954
227.2377148,5.825509397,1323.775443,1,1,100,15,3,0,1379.235422,1,-22.49320157,-0.096746581,-0.085901314,1352.348029,0.045330195
231.8770853,5.948131616,1379.235422,1,1,100,15,3,0,1338.639765,1,55.45997901,0.122622219,4.63937049,1353.439524,0.047201825
226.2436558,5.916805758,1338.639765,1,1,100,15,3,0,1365.297256,1,-40.59565676,-0.031325858,-5.633429515,1350.509066,0.047452382
228.5654898,5.973330696,1365.297256,1,1,99.99706156,15,3,0,1362.921641,1,26.65749104,0.056524938,2.321834005,1350.643306,0.055991751
229.6360914,5.935136905,1362.921641,1,1,100,15,3,0,1371.449582,1,-2.375615493,-0.038193792,1.070601622,1353.973906,0.056575433
230.5449794,5.948728899,1371.449582,1,1,100,15,3,0,1357.624168,1,8.527940852,0.013591995,0.908887999,1363.508733,0.020717704
228.377066,5.944660695,1357.624168,1,1,100,15,3,0,1350.456943,1,-13.82541427,-0.004068205,-2.16791349,1359.186482,0.020620454
228.331416,5.914459631,1350.456943,1,1,99.99967291,15,3,0,1337.792495,1,-7.167224978,-0.030201064,-0.045649906,1361.549918,0.021398385
227.840357,5.871622185,1337.792495,1,1,100,15,3,0,1353.106856,1,-12.66444766,-0.042837446,-0.491059023,1356.048966,0.031587393
226.9553644,5.961995477,1353.106856,1,1,100,15,3,0,1367.791807,1,15.31436107,0.090373292,-0.884992622,1354.086009,0.036139756
230.1670973,5.942603537,1367.791807,1,1,99.99677904,15,3,0,1342.92906,1,14.68495082,-0.01939194,3.211732939,1353.354454,0.035369457
225.1405881,5.964846548,1342.92906,1,1,100,15,3,0,1373.427971,1,-24.86274714,0.022243011,-5.026509269,1350.415432,0.038859373
232.3352351,5.911406295,1373.427971,1,1,100,15,3,0,1380.537942,1,30.4989115,-0.053440254,7.194647016,1355.009638,0.039208776
229.7168699,6.009736865,1380.537942,1,1,100,15,3,0,1367.820333,1,7.109970631,0.098330571,-2.61836516,1363.558727,0.035873031
228.2915391,5.991550709,1367.820333,1,1,100,15,3,0,1374.214217,1,-12.71760896,-0.018186156,-1.425330849,1366.501422,0.038972815
230.4084675,5.964252234,1374.214217,1,1,100,15,3,0,1268.49183,1,6.393884045,-0.027298475,2.116928406,1367.785904,0.03715776
229.5222495,5.526661718,1268.49183,0,1,100,16,2,0,1289.155896,1,-105.7223872,-0.437590516,-0.88621797,1352.898458,0.201373625
230.388701,5.595569099,1289.155896,0,1,100,16,2,0,1296.641833,1,20.66406646,0.068907381,0.866451507,1336.044043,0.23591582
231.4653871,5.601882202,1296.641833,0,1,100,16,2,0,1272.526569,1,7.485936386,0.006313103,1.076686098,1319.264822,0.223011314
229.2585169,5.550618515,1272.526569,0,1,100,16,2,0,1284.648717,1,-24.11526402,-0.051263687,-2.206870244,1300.206069,0.17965053
228.8421343,5.613689636,1284.648717,0,1,100,16,2,0,1262.225917,1,12.12214893,0.063071121,-0.416382591,1282.292969,0.037207692
228.2510979,5.529988368,1262.225917,0,1,100,16,2,0,1285.116277,1,-22.42280084,-0.083701267,-0.591036353,1281.039786,0.036079892
230.6776457,5.571048173,1285.116277,0,1,100,16,2,0,1252.780577,1,22.89036001,0.041059805,2.426547766,1280.231862,0.034797907
226.7934712,5.5238829,1252.780577,0,1,99.99892113,16,2,0,1266.295082,1,-32.33569951,-0.047165274,-3.884174527,1271.459611,0.03631317
227.3578094,5.569613314,1266.295082,0,1,100,16,2,0,1265.725475,1,13.51450503,0.045730414,0.564338227,1270.213314,0.036361643
229.3819126,5.517982918,1265.725475,0,1,100,16,2,0,1261.80643,1,-0.569606707,-0.051630396,2.024103227,1266.428666,0.025760214
231.7319199,5.445112742,1261.80643,0,1,100,16,2,0,1259.132661,1,-3.91904548,-0.072870175,2.350007294,1266.344768,0.051336754
227.9324934,5.524147272,1259.132661,0,1,100,16,2,0,-1149.916096,1,-2.673768507,0.07903453,-3.799426552,1261.148045,0.044809964
229.9832193,-5,-1149.916096,0,1,100,16,2,1,1267.279468,1,-2409.048758,-10.52414727,2.050725894,780.6087105,4.702310996
230.3693457,5.50107682,1267.279468,0,1,100,16,2,0,1281.644526,1,2417.195564,10.50107682,0.386126425,780.8055876,4.694540337
230.447968,5.561535376,1281.644526,0,1,100,16,2,0,1258.833001,1,14.3650587,0.060458556,0.078622284,783.9893978,4.699495813
229.4701619,5.485824347,1258.833001,0,1,100,16,2,0,1295.133321,1,-22.81152496,-0.075711029,-0.977806035,783.3947121,4.703944359
233.0794954,5.556616289,1295.133321,0,1,100,16,2,0,1287.17134,1,36.30031949,0.070791941,3.609333482,790.5948439,4.707605782
231.4951015,5.560253031,1287.17134,0,1,100,16,2,0,1256.862096,1,-7.961981199,0.003636742,-1.584393953,1278.012331,0.036603748
227.3595097,5.528082364,1256.862096,0,1,100,16,2,0,1263.628836,1,-30.30924365,-0.032170668,-4.135591731,1275.928857,0.032462545
226.0016546,5.591237102,1263.628836,0,1,100,16,2,0,1277.969145,1,6.766740282,0.063154739,-1.357855154,1272.325719,0.039659938
230.2214755,5.551042284,1277.969145,0,1,100,16,2,0,1264.74226,1,14.3403091,-0.040194818,4.219820931,1276.152948,0.022658537
230.538131,5.486043697,1264.74226,0,1,100,16,2,0,1307.093337,1,-13.22688503,-0.064998587,0.316655445,1270.074735,0.039227445
233.4950106,5.597949754,1307.093337,0,1,100,16,2,0,1256.652943,1,42.35107671,0.111906057,2.956879609,1274.059135,0.046281102
229.3414139,5.479398253,1256.652943,0,1,100,16,2,0,1281.207538,1,-50.44039439,-0.118551501,-4.153596665,1274.017304,0.0563089
227.6408675,5.628196519,1281.207538,0,1,99.99725138,16,2,0,1278.953986,1,24.55459518,0.148798266,-1.700546431,1277.533045,0.066104301
229.7769215,5.566068068,1278.953986,0,1,99.99468695,16,2,0,1290.687075,1,-2.253551963,-0.062128451,2.136054081,1277.730013,0.066587065
231.5068158,5.575157993,1290.687075,0,1,99.99386908,16,2,0,1262.851478,1,11.73308905,0.009089925,1.729894296,1282.918976,0.055715077
228.822666,5.518909032,1262.851478,0,1,100,16,2,0,1245.810056,1,-27.83559654,-0.056248961,-2.684149809,1274.070604,0.05677629
226.0146769,5.512075912,1245.810056,0,1,100,16,2,0,1274.413034,1,-17.04142221,-0.00683312,-2.80798917,1271.902027,0.047176541
227.3794794,5.604784729,1274.413034,0,1,99.99984769,16,2,0,1260.448826,1,28.60297787,0.092708817,1.364802549,1270.543126,0.039216083
227.9691783,5.529031756,1260.448826,0,1,100,16,2,0,1250.38712,1,-13.96420755,-0.075752973,0.589698913,1266.842094,0.040182958
227.7381285,5.490460152,1250.38712,0,1,100,16,2,0,1261.770349,1,-10.0617069,-0.038571604,-0.231049849,1258.782103,0.043577054
230.1028564,5.483505809,1261.770349,0,1,99.99934925,16,2,0,-1156.283619,1,11.3832299,-0.006954343,2.364727878,1258.565877,0.048627081
231.2567238,-5,-1156.283619,0,1,99.9968434,16,2,1,1263.345023,1,-2418.053968,-10.48350581,1.153867452,778.1471421,4.70803963
229.3158004,5.509193089,1263.345023,0,1,100,16,2,0,1279.660668,1,2419.628642,10.50919309,-1.940923406,775.9335398,4.697139078
229.1127413,5.5852881,1279.660668,0,1,99.99963991,16,2,0,1268.697019,1,16.31564501,0.076095011,-0.203059076,779.7759081,4.70356946
228.8423037,5.543979407,1268.697019,0,1,100,16,2,0,1265.653241,1,-10.96364821,-0.041308693,-0.270437585,783.4378881,4.709534174
232.7964969,5.436736628,1265.653241,0,1,100,16,2,0,3378.439343,1,-3.043778049,-0.10724278,3.954193147,784.2144665,4.704465762
171.0333396,19.75310399,3378.439343,0,1,100,16,2,1,1281.357679,1,2112.786101,14.31636736,-61.7631573,1691.159059,6.366007879
229.5557384,5.581902192,1281.357679,0,1,100,16,2,0,1277.368701,1,-2097.081664,-14.1712018,58.52239881,1694.76159,6.357929541
228.4732097,5.590890516,1277.368701,0,1,100,16,2,0,1284.464386,1,-3.988977802,0.008988324,-1.082528669,1694.303197,6.357314307
229.3619177,5.600164137,1284.464386,0,1,99.99733619,16,2,0,1252.732828,1,7.095684661,0.009273621,0.888708006,1697.45667,6.351091942
227.8094032,5.499039154,1252.732828,0,1,100,16,2,0,1560.187801,1,-31.73155828,-0.101124983,-1.55251453,1694.872588,6.343900028
231.1730595,6.74900356,1560.187801,1,1,100,16,3,0,1335.660163,1,307.4549735,1.249964406,3.363656262,1331.222279,0.529699158
226.4509805,5.898230868,1335.660163,1,1,100,16,3,0,1364.457663,1,-224.5276379,-0.850772692,-4.722078937,1342.082776,0.515203254
229.2113709,5.952835836,1364.457663,1,1,100,16,3,0,1383.96801,1,28.79749952,0.054604968,2.760390407,1359.500568,0.49151067
231.7883616,5.970826148,1383.96801,1,1,100,16,3,0,1367.811956,1,19.51034734,0.017990312,2.57699066,1379.401293,0.453988555
229.738931,5.953766523,1367.811956,1,1,100,16,3,0,1401.985094,1,-16.15605409,-0.017059626,-2.049430621,1402.417119,0.361082455
230.8486873,6.073177677,1401.985094,1,1,100,16,3,0,1377.049749,1,34.17313819,0.119411154,1.109756326,1370.776578,0.06394331
231.7693409,5.94146639,1377.049749,1,1,100,16,3,0,1362.815107,1,-24.93534509,-0.131711287,0.920653643,1379.054495,0.054001381
228.8143863,5.955985237,1362.815107,1,1,100,16,3,0,1360.596317,1,-14.23464237,0.014518848,-2.954954626,1378.725983,0.053645634
228.4296681,5.956303001,1360.596317,1,1,100,16,3,0,1362.334657,1,-2.21878949,0.000317764,-0.384718233,1374.051645,0.054586774
228.8951184,5.951785548,1362.334657,1,1,100,16,3,0,1393.975967,1,1.738339973,-0.004517453,0.465450281,1372.956185,0.054796543
231.3913298,6.02432238,1393.975967,1,1,100,16,3,0,1353.753185,1,31.64130916,0.072536832,2.496211431,1371.35436,0.033165389
228.3249358,5.929064123,1353.753185,1,1,100,16,3,0,1348.83853,1,-40.22278133,-0.095258257,-3.066394002,1366.695047,0.035814411
225.2082257,5.989295134,1348.83853,1,1,100,16,3,0,1350.079317,1,-4.914655245,0.060231011,-3.116710136,1363.899731,0.037142377
228.0647975,5.919718132,1350.079317,1,1,100,16,3,0,1365.119431,1,1.240786761,-0.069577002,2.85657179,1361.796331,0.043596053
228.2544938,5.980690275,1365.119431,1,1,100,16,3,0,1361.804987,1,15.04011446,0.060972142,0.189696359,1362.353286,0.043680567
229.3032309,5.938882681,1361.804987,1,1,100,16,3,0,1386.194605,1,-3.31444454,-0.041807594,1.048737111,1355.91909,0.031437208
233.0518573,5.948009258,1386.194605,1,1,100,16,3,0,1396.233773,1,24.38961834,0.009126578,3.748626404,1362.407374,0.029107928
233.8734865,5.970038732,1396.233773,1,1,100,17,3,0,3430.156631,1,10.03916775,0.022029474,0.821629173,1371.886423,0.024378375
163.4764964,20.98256756,3430.156631,1,1,100,17,3,1,1380.647006,1,2033.922858,15.01252883,-70.39699006,1787.901885,6.718583223
232.331817,5.942565351,1380.647006,1,1,100,17,3,0,1375.606374,1,-2049.509625,-15.04000221,68.85532057,1791.0074,6.722835798
230.214026,5.975336942,1375.606374,1,1,100,17,3,0,1322.987364,1,-5.040631544,0.032771591,-2.117790988,1793.767678,6.718763728
225.3972394,5.869581047,1322.987364,1,1,100,17,3,0,1343.479194,1,-52.61900971,-0.105755895,-4.816786601,1781.12623,6.72764996
226.5396853,5.930436394,1343.479194,1,1,100,17,3,0,99.94659887,1,20.49182975,0.060855348,1.142445834,1770.575314,6.732054302
231.1824704,0.432327757,99.94659887,1,0,100,17,1,0,109.4437179,1,-1243.532595,-5.498108637,4.642785096,1104.533307,2.458699276
230.1692693,0.475492311,109.4437179,1,0,100,17,1,0,117.0067076,1,9.497119014,0.043164554,-1.013201063,850.2926499,2.996977968
228.7661271,0.511468674,117.0067076,1,0,100,17,1,0,29.9827772,1,7.562989719,0.035976362,-1.403142213,598.5727166,2.972652298
227.4671487,0.131811461,29.9827772,0,0,100,17,0,0,-1.888350932,1,-87.02393041,-0.379657213,-1.298978393,339.9717991,2.483312936
230.5016887,-0.008192352,-1.888350932,0,0,100,17,0,0,10.85448311,1,-31.87112813,-0.140003813,3.034540015,70.89829012,0.232340741
228.1391867,0.047578337,10.85448311,0,0,100,17,0,0,-0.821371593,1,12.74283405,0.055770689,-2.362502,53.07986697,0.244505637
228.5513428,-0.003593817,-0.821371593,0,0,100,17,0,0,-0.287614738,1,-11.67585471,-0.051172154,0.412156118,31.02684908,0.217422604
231.9168659,-0.001240163,-0.287614738,0,0,100,17,0,0,-1163.172259,1,0.533756854,0.002353653,3.365523121,7.56798461,0.05954865
232.6344518,-5,-1163.172259,0,0,100,17,0,1,-1.637890854,1,-1162.884644,-4.998759837,0.71758589,-231.0630227,2.240045229
228.4844692,-0.0071685,-1.637890854,0,0,100,17,0,0,23.85947,1,1161.534368,4.9928315,-4.149982576,-231.0129306,2.240157814
228.1899955,0.104559667,23.85947,0,0,100,17,0,0,9.631695466,1,25.49736085,0.111728167,-0.294473787,-228.4119333,2.246908964
230.4846373,0.041788883,9.631695466,0,0,100,17,0,0,14.28438236,1,-14.22777453,-0.062770785,2.294641865,-226.3213199,2.25193285
232.6482299,0.061399059,14.28438236,0,0,100,17,0,0,1.314121865,1,4.652686896,0.019610176,2.163592558,-223.4069204,2.258849934
227.7472071,0.00577009,1.314121865,0,0,100,17,0,0,-0.876160059,1,-12.9702605,-0.055628969,-4.901022746,9.490355767,0.04477042
232.4138937,-0.003769827,-0.876160059,0,0,100,17,0,0,11.52707285,1,-2.190281923,-0.009539916,4.666686603,9.642701926,0.043867843
229.2971872,0.050271323,11.52707285,0,0,100,17,0,0,5.700962273,1,12.40323291,0.054041149,-3.116706584,7.176222496,0.028536527
229.7464678,0.024814145,5.700962273,0,0,100,17,0,0,20.04180202,1,-5.826110575,-0.025457177,0.449280614,6.390075858,0.027949464
230.5409181,0.086933817,20.04180202,0,0,100,17,0,0,19.04671697,1,14.34083975,0.062119672,0.794450378,7.54155979,0.036631473
228.0427346,0.083522577,19.04671697,0,0,100,17,0,0,10.74508154,1,-0.995085057,-0.00341124,-2.498183578,11.08807881,0.038729592
230.781659,0.046559513,10.74508154,0,0,100,17,0,0,15.55702892,1,-8.301635426,-0.036963065,2.73892446,13.41232713,0.026360969
